mes_ano,tipo,evento,valor,macro_categoria,origem
2025-09,receita,REC.CONDOMÍNIO,299.15,,xls
2025-09,receita,REC.CONDOMÍNIO,410.39,,xls
2025-09,receita,REC.CONDOMÍNIO,283.21,,xls
2025-09,receita,REC.CONDOMÍNIO,283.21,,xls
2025-09,despesa,PG.MAT.PINTURA,1136.54,,xls
2025-09,despesa,PG.MATERIAL,593.0,,xls
2025-09,despesa,PG.ADTO.SALÁRIO,300.0,,xls
2025-09,despesa,PG.ADTO.SALÁRIO,300.0,,xls
2025-09,receita,REC. MULTA,7.25,,xls
2025-09,receita,REC.CONDOMÍNIO,341.91,,xls
2025-09,receita,REC. MULTA,5.86,,xls
2025-09,receita,REC.CONDOMÍNIO,276.53,,xls
2025-09,receita,REC. MULTA,8.72,,xls
2025-09,receita,REC.CONDOMÍNIO,410.39,,xls
2025-09,receita,REC. MULTA,6.08,,xls
2025-09,receita,REC.CONDOMÍNIO,286.91,,xls
2025-09,receita,REC. MULTA,17.94,,xls
2025-09,receita,REC.CONDOMÍNIO,840.84,,xls
2025-09,despesa,ÁGUA/ESGOTO,10638.68,,xls
2025-09,despesa,PG.MANUT.ELEVADOR,896.27,,xls
2025-09,despesa,PG.REP.ELEVADOR,308.33,,xls
2025-09,despesa,PG.FGTS,361.24,,xls
2025-09,despesa,PG. INTERNET,123.68,,xls
2025-09,despesa,PG.DARF INSS(E-SOCIAL/REINF),5219.62,,xls
2025-09,receita,REC.MULTA+C.M.+JRS.,10.77,,xls
2025-09,receita,REC.CONDOMÍNIO,316.1,,xls
2025-09,despesa,PG.ELAB-REINF/E-SOCIAL/IMPOSTOS,80.0,,xls
2025-09,receita,REC.MULTA+C.M.+JRS.,14.44,,xls
2025-09,receita,REC.CONDOMÍNIO,295.01,,xls
2025-09,despesa,PG.VALE TRANSPORTE,2003.31,,xls
2025-09,despesa,PG.MATERIAL,114.96,,xls
2025-09,despesa,PG.MANUTENÇÃO,175.45,,xls
2025-09,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,,xls
2025-09,receita,REC.MULTA+C.M.+JRS.,10.94,,xls
2025-09,receita,REC.CONDOMÍNIO,320.8,,xls
2025-09,receita,REC. MULTA,8.0,,xls
2025-09,receita,REC.CONDOMÍNIO,376.74,,xls
2025-09,receita,REC. MULTA,15.12,,xls
2025-09,receita,REC.CONDOMÍNIO,709.29,,xls
2025-09,despesa,PG.MAT.LIMPEZA,1330.7,,xls
2025-09,despesa,PG.SECOVIMED,176.0,,xls
2025-09,despesa,REEMB.MAT.EXPEDIENTE,118.94,,xls
2025-09,despesa,TAXA AUXILIAR ADMINISTRACAO,1189.37,,xls
2025-09,despesa,PG.CEEE,64.92,,xls
2025-09,despesa,PG.CEEE,1013.89,,xls
2025-09,despesa,PG.CEEE,1097.52,,xls
2025-09,despesa,PG.REMESSA DOCTOS.,9.2,,xls
2025-09,despesa,PG.FECHADURA,460.0,,xls
2025-09,despesa,PG.IMPRESSÕES/FOTOC.,9.0,,xls
2025-09,despesa,PG.REMESSA DOCTOS.,18.9,,xls
2025-09,despesa,PG.DESCARTE DOCUM./2019,95.0,,xls
2025-09,despesa,PG.SEG.VIDA FUNC.09/2025,227.04,,xls
2025-09,receita,REC.MULTA+C.M.+JRS.,11.07,,xls
2025-09,receita,REC.CONDOMÍNIO,324.94,,xls
2025-09,despesa,PG.FOLHA FUNC.BCO.,19.6,,xls
2025-09,despesa,PG.TARIFA BANCO COBRANÇA,644.0,,xls
2025-09,despesa,PG.SALÁRIO,1649.75,,xls
2025-09,despesa,PG.SALÁRIO,1592.7,,xls
2025-09,receita,REC. MULTA,6.34,,xls
2025-09,receita,REC.CONDOMÍNIO,299.15,,xls
2025-09,receita,REC.CONDOMÍNIO,335.39,,xls
2025-09,receita,REC.CONDOMÍNIO,314.86,,xls
2025-09,receita,REC.CONDOMÍNIO,303.59,,xls
2025-09,receita,REC.ACORDO,316.35,,xls
2025-09,receita,13º SALARIO,9.18,,xls
2025-09,receita,13º SALARIO,8.54,,xls
2025-09,receita,13º SALARIO,8.19,,xls
2025-09,receita,DIF.SALARIAL,3.61,,xls
2025-09,receita,DIF.SALARIAL,2.32,,xls
2025-09,receita,DIF.SALARIAL,2.32,,xls
2025-09,receita,DIF.SALARIAL,2.35,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,16.74,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.87,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.7,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,49.63,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.25,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.38,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.38,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,28.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.38,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.38,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,32.85,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,32.85,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.38,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,51.33,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,26.48,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,26.04,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,17.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.7,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,32.85,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,24.38,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.7,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.7,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.58,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.7,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,23.22,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.83,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,51.93,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.09,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,380.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.94,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,18.55,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,14.52,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,22.77,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.16,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,49.63,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,20.7,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,41.17,,xls
2025-09,receita,REC.CH.EXTRA FÉRIAS,15.92,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.28,,xls
2025-09,receita,FUNDO OBRAS,3.39,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,TELHADO,24.84,,xls
2025-09,receita,FUNDO OBRAS,6.77,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.32,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,3.32,,xls
2025-09,receita,FUNDO OBRAS,3.85,,xls
2025-09,receita,FUNDO OBRAS,3.32,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.32,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,4.48,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,4.48,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,3.32,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,7.0,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.55,,xls
2025-09,receita,FUNDO OBRAS,2.34,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,4.48,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,3.32,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.12,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.83,,xls
2025-09,receita,FUNDO OBRAS,7.08,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,51.94,,xls
2025-09,receita,FUNDO OBRAS,3.17,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,FUNDO OBRAS,2.53,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,3.1,,xls
2025-09,receita,FUNDO OBRAS,2.07,,xls
2025-09,receita,FUNDO OBRAS,6.77,,xls
2025-09,receita,FUNDO OBRAS,1.98,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,TELHADO,24.84,,xls
2025-09,receita,FUNDO OBRAS,2.02,,xls
2025-09,receita,FUNDO OBRAS,2.82,,xls
2025-09,receita,FUNDO OBRAS,5.61,,xls
2025-09,receita,FUNDO OBRAS,2.06,,xls
2025-09,receita,FUNDO OBRAS,2.17,,xls
2025-09,receita,FUNDO OBRAS,2.29,,xls
2025-09,receita,FUNDO OBRAS,2.13,,xls
2025-09,receita,FUNDO OBRAS,2.04,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2025-09,receita,REC.TAXA USO BOX,290.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2025-09,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2025-10,despesa,PG.TX.FIN.SD.DEV.09/2025,1573.0,,xls
2025-10,receita,REC. MULTA,11.66,,xls
2025-10,receita,REC.CONDOMÍNIO,276.53,,xls
2025-10,receita,REC.CONDOMÍNIO,306.26,,xls
2025-10,receita,REC.CONDOMÍNIO,296.31,,xls
2025-10,receita,REC.CONDOMÍNIO,765.4,,xls
2025-10,receita,REC.CONDOMÍNIO,914.46,,xls
2025-10,despesa,PG.SÍNDICO PROF.,3871.0,,xls
2025-10,receita,REC.MULTA+C.M.+JRS.,10.77,,xls
2025-10,receita,REC.CONDOMÍNIO,316.1,,xls
2025-10,receita,REC. MULTA,6.0,,xls
2025-10,receita,REC.CONDOMÍNIO,283.21,,xls
2025-10,receita,REC.CONDOMÍNIO,478.52,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,449.35,,xls
2025-10,receita,REC.CONDOMÍNIO,306.26,,xls
2025-10,receita,REC. MULTA,8.0,,xls
2025-10,receita,REC.CONDOMÍNIO,376.74,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,441.39,,xls
2025-10,receita,REC.CONDOMÍNIO,320.83,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,406.29,,xls
2025-10,receita,REC.CONDOMÍNIO,469.89,,xls
2025-10,despesa,PG.REP.GESSO,1740.0,,xls
2025-10,receita,REC.CONDOMÍNIO,306.26,,xls
2025-10,receita,REC.CONDOMÍNIO,307.59,,xls
2025-10,receita,REC.CONDOMÍNIO,449.35,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,449.35,,xls
2025-10,receita,REC.CONDOMÍNIO,441.39,,xls
2025-10,receita,REC.CONDOMÍNIO,406.29,,xls
2025-10,receita,REC.CONDOMÍNIO,450.02,,xls
2025-10,receita,REC.CONDOMÍNIO,314.86,,xls
2025-10,receita,REC.CONDOMÍNIO,301.61,,xls
2025-10,receita,REC.CONDOMÍNIO,404.97,,xls
2025-10,receita,REC.CONDOMÍNIO,765.4,,xls
2025-10,receita,REC.CONDOMÍNIO,404.97,,xls
2025-10,receita,REC.CONDOMÍNIO,469.89,,xls
2025-10,receita,REC.CONDOMÍNIO,301.61,,xls
2025-10,receita,REC.CONDOMÍNIO,404.97,,xls
2025-10,receita,REC.CONDOMÍNIO,449.01,,xls
2025-10,receita,REC.CONDOMÍNIO,320.83,,xls
2025-10,receita,REC.CONDOMÍNIO,406.29,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,314.86,,xls
2025-10,receita,REC.CONDOMÍNIO,320.83,,xls
2025-10,receita,REC.CONDOMÍNIO,469.89,,xls
2025-10,receita,REC.CONDOMÍNIO,406.29,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,469.89,,xls
2025-10,receita,REC.CONDOMÍNIO,441.39,,xls
2025-10,receita,REC.CONDOMÍNIO,765.4,,xls
2025-10,receita,REC.CONDOMÍNIO,441.39,,xls
2025-10,despesa,PG.TRANSAÇÕES BCO.TED,28.0,,xls
2025-10,receita,REC.CONDOMÍNIO,499.04,,xls
2025-10,receita,REC.CONDOMÍNIO,335.39,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,914.46,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,342.69,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,314.86,,xls
2025-10,receita,REC.CONDOMÍNIO,291.61,,xls
2025-10,receita,REC.CONDOMÍNIO,441.39,,xls
2025-10,receita,REC.CONDOMÍNIO,303.59,,xls
2025-10,receita,REC.CONDOMÍNIO,314.86,,xls
2025-10,receita,REC.CONDOMÍNIO,306.26,,xls
2025-10,receita,REC.CONDOMÍNIO,406.29,,xls
2025-10,receita,REC.CONDOMÍNIO,301.61,,xls
2025-10,receita,REC.CONDOMÍNIO,441.39,,xls
